ProbeName	groundControl	sim1G	spaceFlight
A_12_P169595	274.3671135185185	327.151395	305.57972185185184
A_12_P101459	35.02394314814815	34.33506694444444	35.70794101851851
A_12_P105519	8956.107685185185	7673.679250000001	8174.439277777777
A_12_P138256	6813.7112777777775	6863.435999999999	7475.612509259259
A_12_P179100	39.218076574074075	31.696142037037035	33.61130953703704
A_12_P100935	10624.517805555557	9937.975621296295	10124.483240740741
A_12_P136737	170.0528592592593	177.28872805555557	176.00551092592593
A_12_P139586	137.06761648148145	118.73891472222222	156.10028064814813
A_12_P117646	1096.200017777778	1265.299313888889	1266.0070187037038
A_12_P141741	218.3797806481481	182.64633638888884	199.29186787037034
A_12_P106199	30.158717314814808	31.52206592592592	29.76711240740741
A_12_P105851	5094.691342592593	4582.198592592593	4894.486285185186
A_12_P164283	116.62235037037034	159.3466213888889	164.6119475925926
A_12_P119132	7742.795703703702	8373.179037037036	8479.505814814815
A_12_P109556	3343.421371296297	3301.608814814814	3369.770744444444
(+)E1A_r60_3	36.17337444444445	33.12920148148148	33.99218361111111
A_12_P119848	8519.986601851853	6532.95686111111	6832.1497314814815
A_12_P110358	182.7902057407407	210.92302388888888	236.70234657407408
A_12_P100814	57.557573148148144	56.616768425925926	45.22588592592592
A_12_P180116	3708.996587962964	3072.512725	3513.9659509259254
A_12_P112448	199.97217851851852	170.7770110185185	188.2162109259259
A_12_P180640	48.79907490740741	47.26615675925925	45.938505740740744
A_12_P130377	252.80033666666665	215.07792092592592	257.0999218518519
A_12_P110361	83.07398916666666	86.35638499999999	105.67332453703703
A_12_P143883	313.2444660185185	229.15005796296296	272.3253931481482
A_12_P104761	247.58145064814812	346.05518814814815	189.91177833333336
A_12_P113215	34.4085975	38.67285999999999	40.029512037037044
A_12_P140225	23306.706453703704	22087.337959259254	26948.745064814808
A_12_P164756	35.12157166666666	35.58021046296297	35.14924592592593
A_12_P105790	77.26516620370371	83.50690546296295	86.57797212962963
A_12_P103185	897.3040370370369	1359.4405475925926	559.5316575
A_12_P102689	678.5682842592593	598.3257694444445	644.391437037037
A_12_P108685	3684.4646750000006	4163.800222222223	4408.957333333333
A_12_P107201	43.769611388888904	38.33581601851852	40.579815555555555
A_12_P117758	30.432775092592593	31.786497499999996	30.213548611111108
A_12_P107348	150.63626953703704	75.77378490740742	106.56914787037037
A_12_P130982	11461.065777777776	11867.347731481483	10986.432490740743
A_12_P112653	1062.804422222222	852.239962037037	931.1880351851852
A_12_P118548	31.202496574074075	31.397327314814813	31.52990546296297
(+)E1A_r60_a97	5327.21900462963	5363.332331481482	5759.578666666667
A_12_P111304	123.6362986111111	81.77965574074074	111.68809712962961
A_12_P114666	140.45951425925927	143.67031509259257	157.21427138888887
A_12_P105822	35.99429722222222	34.20376185185185	33.768514814814814
A_12_P114799	221.0741852777777	236.79146203703704	276.0653419444444
A_12_P168701	322.2217658333334	385.81357564814806	191.2872665740741
A_12_P104720	830.0484574074075	984.4779749999998	1084.9979638888888
A_12_P145245	4200.042325925926	4358.386361111111	4268.202639814815
A_12_P170344	37.43817055555555	35.78515537037037	36.39668564814815
A_12_P109568	1381.5282444444445	926.7114685185184	1117.9269185185183
A_12_P113671	1030.7160814814815	1125.3543333333332	1324.2776305555556
A_12_P165381	43.37322981481481	46.59017712962964	44.83666546296297
A_12_P146839	34.00446240740741	31.185535370370374	31.667983796296298
A_12_P156547	33.92661564814815	33.41003657407407	33.20496305555556
A_12_P115896	894.511661111111	970.7753074074075	988.1958203703706
A_12_P145066	101828.69055555556	107684.70370370371	102752.23166666664
A_12_P108406	38.337024444444445	32.75135518518518	39.26363935185185
A_12_P170447	1688.1143916666667	2219.5303157407407	2269.3246416666666
A_12_P119669	206.90574138888886	239.7872589814815	292.5146907407407
A_12_P100360	2995.697516666667	3147.862403703704	3177.816391666667
A_12_P154310	3076.7438490740738	3809.597577777778	3656.912822222222
A_12_P142811	319.24568037037034	306.3754170370369	320.9681725
A_12_P115700	255.03828296296297	256.6339707407407	223.1184790740741
A_12_P115839	7215.774629629631	7178.352222222221	6919.834731481481
A_12_P111162	31.269072407407407	31.022561759259258	30.140261666666664
A_12_P142705	686.9390185185185	732.3960814814814	689.149564351852
A_12_P139009	33504.24384259259	34731.46625925926	35280.2977962963
