ProbeName	groundControl	sim1G	spaceFlight
A_12_P150645	1440.5354444444445	805.2988833333334	793.1690416666667
A_12_P114042	302.15581111111106	189.07533555555554	229.36903083333334
A_12_P159911	434.79140000000007	221.42381444444442	207.90714888888886
A_12_P156811	45.01202777777777	24.400356666666667	28.463416388888884
A_12_P167816	6356.372444444443	4468.497166666668	4065.3473055555546
A_12_P111709	2242.6014222222225	1480.8397166666666	1894.2205527777778
A_12_P132123	113.4111722222222	49.558337777777794	60.39562194444446
A_12_P114077	4995.167	3239.5231111111116	2972.30865
A_12_P103207	3201.0361111111115	2321.335111111111	2494.565316666667
A_12_P136185	160.71117777777778	71.35021611111112	90.81388416666668
A_12_P160803	57.53194777777779	37.64541916666666	38.27303972222222
A_12_P139515	14271.138555555555	9543.173055555557	9244.820444444444
A_12_P181133	98.49888666666668	57.48035166666667	64.9463238888889
A_12_P110685	103.15210999999998	54.925185277777786	61.90523833333334
A_12_P106296	11500.378444444443	8118.723944444444	8863.065305555556
A_12_P114060	1430.708111111111	918.8052472222223	912.0989722222223
A_12_P176079	3029.0163333333335	1665.2203416666669	1431.2003527777777
A_12_P179026	6936.780777777778	5166.8785	4925.831750000001
A_12_P136807	272.75489999999996	138.16250777777776	147.6328963888889
A_12_P116397	157.39162222222222	107.33557555555558	69.44057305555556
A_12_P138705	1762.9364777777778	1178.2292194444449	1150.2520722222223
A_12_P101560	49.03244222222222	30.038987777777777	32.48435527777779
A_12_P101844	2374.806555555556	1168.0761194444447	1134.1136805555557
A_12_P104262	43.463707777777785	26.707698611111113	30.4650936111111
A_12_P106017	233.73538888888885	154.40740888888888	157.39858749999996
A_12_P168684	52.12326888888889	31.683016111111108	32.35561638888888
A_12_P160400	52.20685	33.331554722222215	37.09493972222222
A_12_P117833	5347.757777777777	3534.716305555555	3360.7648055555555
A_12_P143592	344.2314555555556	197.36891583333332	182.42776694444441
A_12_P104308	45.55244111111111	26.63731305555555	31.813224722222216
A_12_P152596	451.5282555555556	240.46503416666667	242.36442777777776
A_12_P163625	41.39233111111111	27.731957222222228	29.732580277777785
A_12_P135625	9479.279444444443	5779.460111111111	4529.447472222223
A_12_P136696	1260.9028888888888	573.9881277777777	633.0936194444445
A_12_P140696	165.79616666666664	110.83098194444443	119.63918861111112
A_12_P164417	268.3685222222222	201.85064222222226	190.71927416666668
A_12_P100189	9824.676777777779	6594.66111111111	5791.160722222222
A_12_P118449	560.1029222222222	457.1099958333335	202.91888277777772
A_12_P178989	15066.417555555556	6033.3079194444435	5909.429638888888
A_12_P161448	53.14866	32.091903333333335	33.31217055555556
(+)E1A_r60_a107	64.41783666666667	42.406413611111105	44.035693055555555
A_12_P106817	46.44026333333333	27.141971111111104	30.959970833333337
A_12_P119821	528.4887111111111	190.89010583333334	234.11006527777784
A_12_P117217	660.465	390.96033333333327	386.7227611111112
A_12_P162839	5807.88811111111	4037.000666666667	3494.9477638888898
A_12_P117412	1558.7839555555556	654.0367933333335	506.4330491666668
A_12_P115137	49.477647777777776	27.75920944444444	32.19275888888889
A_12_P168185	238.32338888888887	102.06331749999998	109.22011166666667
A_12_P111901	71.34462666666667	46.41310166666666	42.29974611111111
A_12_P152050	64.25012666666666	40.00587972222221	42.04964166666667
A_12_P142849	1120.6969555555556	693.5206111111112	601.8195583333336
A_12_P103958	139.2777	71.78183388888891	77.41582416666665
A_12_P161257	938.4754222222223	649.6827972222222	684.2562111111112
A_12_P136811	58.955918888888895	33.663531388888885	37.61692722222222
A_12_P136030	333.15723333333335	194.35413777777774	193.93917416666667
A_12_P116553	3005.8634444444447	1387.3741805555555	1838.3381944444445
A_12_P140385	50.88934444444445	30.424833055555553	31.984052500000004
A_12_P100762	3493.1172222222226	3233.243741666666	2113.819111111111
A_12_P176086	1946.0067555555554	809.1021222222221	935.1095055555555
A_12_P170562	56.22567888888889	34.28105944444444	40.884493333333346
A_12_P160769	46.624696666666665	24.501611944444445	30.002418333333335
A_12_P100268	505.3218	326.67647777777773	361.94342499999993
A_12_P111132	1114.6841222222222	464.358213888889	606.8506555555555
A_12_P101053	37.04069777777778	24.44795722222222	28.414908333333333
A_12_P111819	11795.63688888889	7707.066444444443	7064.721500000002
A_12_P106782	267.70042222222224	109.68805444444443	123.7591175
A_12_P119786	331.69374444444446	186.19076416666667	113.81034583333332
(+)E1A_r60_a135	242.9815777777778	154.34560472222222	154.3637255555556
